#TS	BOND	ANGLE	DIHED	IMPRP	ELECT	VDW	BOUNDARY	MISC	KINETIC	TOTAL	TEMP	POTENTIAL	TOTAL3	TEMPAVG	PRESSURE	GPRESSURE	VOLUME	PRESSAVG	GPRESSAVG	DENSITY
3033000	5.2878	0.0000	0.0000	0.0000	-8839.4043	816.6653	0.0000	0.0000	1627.3337	-6390.1175	321.8992	-8017.4512	-6389.3301	321.8992	453.2797	453.2797	25630.6257	453.2797	453.2797	1.0078708174229238
3035500	7.2782	0.0000	0.0000	0.0000	-8857.0826	863.8256	0.0000	0.0000	1588.1748	-6397.8040	314.1533	-7985.9787	-6396.8111	312.9730	1005.6784	990.6819	25630.6257	266.9915	267.0561	1.0078708174229238
3036000	6.2877	0.0000	0.0000	0.0000	-8847.2628	872.7550	0.0000	0.0000	1582.2942	-6385.9260	313.7300	-7968.2202	-6385.1439	313.7300	1115.1519	1115.1519	25630.6257	1115.1519	1115.1519	1.0046249714184698
3038500	5.6337	0.0000	0.0000	0.0000	-8806.5706	825.6427	0.0000	0.0000	1617.9415	-6357.3526	320.7980	-7975.2942	-6357.1960	313.6917	693.4945	688.4028	25630.6257	164.4273	164.6817	1.0046249714184698
3039000	5.3371	0.0000	0.0000	0.0000	-8806.4542	824.3730	0.0000	0.0000	1620.1272	-6356.6168	320.8521	-7976.7441	-6355.8489	320.8521	750.6827	750.6827	25630.6257	750.6827	750.6827	1.006698166471215
3041500	7.6652	0.0000	0.0000	0.0000	-8809.6296	833.7157	0.0000	0.0000	1588.3641	-6379.8847	314.5617	-7968.2488	-6379.4414	315.5542	749.5218	733.3902	25630.6257	157.6919	157.8972	1.006698166471215
3042000	7.2040	0.0000	0.0000	0.0000	-8798.8780	840.8878	0.0000	0.0000	1580.6978	-6370.0884	314.9023	-7950.7862	-6369.3264	314.9023	568.7114	568.7114	25630.6257	568.7114	568.7114	0.9972392140430657
3044500	5.1156	0.0000	0.0000	0.0000	-8723.1956	790.4862	0.0000	0.0000	1554.9817	-6372.6120	309.7793	-7927.5938	-6371.2889	314.4804	73.3524	71.3384	25630.6257	137.5425	137.5479	0.9972392140430657
3045000	5.0210	0.0000	0.0000	0.0000	-8698.2316	791.2378	0.0000	0.0000	1546.2618	-6355.7110	309.5125	-7901.9728	-6354.9381	309.5125	-40.1742	-40.1742	25630.6257	-40.1742	-40.1742	0.9907604795032374
3047500	5.9958	0.0000	0.0000	0.0000	-8662.5156	760.4660	0.0000	0.0000	1568.7290	-6327.3248	314.0097	-7896.0538	-6325.7847	312.5745	-338.7715	-320.8709	25630.6257	-218.2113	-218.4410	0.9907604795032374
3048000	5.3355	0.0000	0.0000	0.0000	-8662.4991	765.3805	0.0000	0.0000	1565.8777	-6325.9054	314.1888	-7891.7831	-6325.1754	314.1888	-393.5729	-393.5729	25630.6257	-393.5729	-393.5729	0.9866140893977473
3050500	3.5341	0.0000	0.0000	0.0000	-8720.1000	783.7723	0.0000	0.0000	1547.9892	-6384.8043	310.5995	-7932.7936	-6384.3458	313.2842	-288.7654	-302.4938	25630.6257	-61.4377	-61.5359	0.9866140893977473
3051000	3.5341	0.0000	0.0000	0.0000	-8720.1417	777.9309	0.0000	0.0000	1549.5740	-6389.1027	310.1755	-7938.6766	-6388.3520	310.1755	-245.8840	-245.8840	25630.6257	-245.8840	-245.8840	0.9907604795032374
3053500	2.9168	0.0000	0.0000	0.0000	-8769.4544	818.1103	0.0000	0.0000	1540.7679	-6407.6594	308.4128	-7948.4273	-6406.5240	310.3666	34.9304	30.0532	25630.6257	-64.5455	-64.6711	0.9907604795032374
3054000	1.7997	0.0000	0.0000	0.0000	-8781.4746	831.2393	0.0000	0.0000	1533.1659	-6415.2696	307.6253	-7948.4355	-6414.5111	307.6253	-13.5485	-13.5485	25630.6257	-13.5485	-13.5485	0.9857070665621713
3056500	5.1081	0.0000	0.0000	0.0000	-8847.1738	879.0252	0.0000	0.0000	1526.8491	-6436.1914	306.3578	-7963.0404	-6435.3149	308.5177	674.5285	666.7467	25630.6257	-246.0357	-245.8173	0.9857070665621713
3057000	5.1081	0.0000	0.0000	0.0000	-8832.7691	869.2065	0.0000	0.0000	1533.0233	-6425.4312	306.4968	-7958.4545	-6424.6852	306.4968	781.8832	781.8832	25630.6257	781.8832	781.8832	0.9937406973915585
3059500	3.6935	0.0000	0.0000	0.0000	-8784.3416	766.3730	0.0000	0.0000	1550.9563	-6463.3188	310.0821	-8014.2750	-6462.5665	308.7432	-455.6150	-453.9731	25630.6257	26.3236	26.5752	0.9937406973915585
3060000	2.0940	0.0000	0.0000	0.0000	-8773.2308	776.5373	0.0000	0.0000	1539.9123	-6454.6872	309.7199	-7994.5995	-6453.9594	309.7199	-661.1591	-661.1591	25630.6257	-661.1591	-661.1591	0.9842817449634091
3062500	4.7965	0.0000	0.0000	0.0000	-8779.5040	807.7130	0.0000	0.0000	1551.7066	-6415.2879	312.0920	-7966.9945	-6414.5046	306.3319	-366.4654	-353.4635	25630.6257	-373.2397	-372.9475	0.9842817449634091
3063000	2.4196	0.0000	0.0000	0.0000	-8779.0665	800.9010	0.0000	0.0000	1553.9903	-6421.7556	311.8036	-7975.7459	-6421.0259	311.8036	-255.6907	-255.6907	25630.6257	-255.6907	-255.6907	0.9884281350688993
3065500	4.0222	0.0000	0.0000	0.0000	-8696.8292	798.7471	0.0000	0.0000	1556.0989	-6337.9610	312.2267	-7894.0599	-6336.9228	309.6511	-348.2526	-355.7344	25630.6257	-162.6938	-162.8737	0.9884281350688993
3066000	3.9956	0.0000	0.0000	0.0000	-8697.2209	792.4024	0.0000	0.0000	1558.4129	-6342.4099	312.3174	-7900.8228	-6341.6002	312.3174	-408.4205	-408.4205	25630.6257	-408.4205	-408.4205	0.9905013301216442
3068500	4.9649	0.0000	0.0000	0.0000	-8724.7123	795.3843	0.0000	0.0000	1537.7968	-6386.5664	308.1858	-7924.3631	-6386.0360	310.9580	-236.4389	-214.0005	25630.6257	-55.0962	-54.9372	0.9905013301216442
3069000	4.2176	0.0000	0.0000	0.0000	-8733.1546	794.0733	0.0000	0.0000	1541.0697	-6393.7940	308.4732	-7934.8637	-6393.0207	308.4732	-275.0587	-275.0587	25630.6257	-275.0587	-275.0587	0.9916675023388134
3071500	3.1714	0.0000	0.0000	0.0000	-8764.8311	845.5918	0.0000	0.0000	1508.2537	-6407.8142	301.9044	-7916.0679	-6406.7684	309.1423	643.2656	632.0727	25630.6257	76.3379	76.1779	0.9916675023388134
3072000	2.1592	0.0000	0.0000	0.0000	-8765.6364	849.2784	0.0000	0.0000	1505.7900	-6408.4088	301.4113	-7914.1988	-6407.6464	301.4113	721.2777	721.2777	25630.6257	721.2777	721.2777	0.9916675023388134
3074500	7.0844	0.0000	0.0000	0.0000	-8724.7525	776.0012	0.0000	0.0000	1539.9557	-6401.7112	308.2502	-7941.6669	-6400.5021	311.2404	-335.7759	-330.0087	25630.6257	31.3941	31.5563	0.9916675023388134
3075000	6.9824	0.0000	0.0000	0.0000	-8724.8941	774.3244	0.0000	0.0000	1542.1894	-6401.3980	308.3294	-7943.5874	-6400.6143	308.3294	-313.6249	-313.6249	25630.6257	-313.6249	-313.6249	0.9937406973915585
3077500	5.2884	0.0000	0.0000	0.0000	-8762.7986	816.6507	0.0000	0.0000	1581.5901	-6359.2694	316.2067	-7940.8595	-6359.1095	310.1693	593.0331	579.8917	25630.6257	-190.0173	-190.0064	0.9937406973915585
3078000	4.4738	0.0000	0.0000	0.0000	-8755.3417	819.3748	0.0000	0.0000	1578.7972	-6352.6959	316.4026	-7931.4931	-6351.9311	316.4026	502.2809	502.2809	25630.6257	502.2809	502.2809	0.9905013301216442
3080500	2.2460	0.0000	0.0000	0.0000	-8696.3362	780.2372	0.0000	0.0000	1510.5626	-6403.2905	302.7279	-7913.8531	-6403.4958	309.2161	-328.6411	-322.4462	25630.6257	-185.0437	-185.0359	0.9905013301216442
3081000	2.1019	0.0000	0.0000	0.0000	-8696.3474	777.8252	0.0000	0.0000	1508.9546	-6407.4657	302.0448	-7916.4204	-6406.7168	302.0448	-293.0610	-293.0610	25630.6257	-293.0610	-293.0610	0.9925745251743893
3083500	4.7002	0.0000	0.0000	0.0000	-8767.8550	772.3902	0.0000	0.0000	1526.5950	-6464.1696	305.5758	-7990.7646	-6462.7595	308.6441	-662.6286	-658.7090	25630.6257	5.3365	5.2727	0.9925745251743893
3084000	4.5267	0.0000	0.0000	0.0000	-8757.9845	766.8907	0.0000	0.0000	1529.0553	-6457.5118	306.0683	-7986.5670	-6456.7845	306.0683	-678.4791	-678.4791	25630.6257	-678.4791	-678.4791	0.9934815480099652
3086500	5.8393	0.0000	0.0000	0.0000	-8770.7158	780.0563	0.0000	0.0000	1569.2168	-6415.6034	314.1073	-7984.8202	-6413.8020	305.9766	-255.9139	-242.4660	25630.6257	103.7948	103.9894	0.9934815480099652
3087000	5.4171	0.0000	0.0000	0.0000	-8777.8329	789.2415	0.0000	0.0000	1561.3477	-6421.8265	313.6551	-7983.1743	-6421.0687	313.6551	-408.8387	-408.8387	25630.6257	-408.8387	-408.8387	0.9863549400161542
3089500	5.0150	0.0000	0.0000	0.0000	-8769.6864	844.1507	0.0000	0.0000	1561.6524	-6358.8683	313.7163	-7920.5207	-6359.1299	307.6635	179.1007	194.2234	25630.6257	-313.2668	-313.8431	0.9863549400161542
3090000	2.2154	0.0000	0.0000	0.0000	-8769.8431	841.3946	0.0000	0.0000	1558.8129	-6367.4202	313.1458	-7926.2330	-6366.6487	313.1458	165.4653	165.4653	25630.6257	165.4653	165.4653	0.9863549400161542
3092500	3.7264	0.0000	0.0000	0.0000	-8804.0181	860.8317	0.0000	0.0000	1546.7388	-6392.7211	310.7203	-7939.4600	-6391.8755	309.8199	387.2283	385.0230	25630.6257	-116.1771	-116.0896	0.9863549400161542
3093000	2.2719	0.0000	0.0000	0.0000	-8793.9481	867.7533	0.0000	0.0000	1539.1189	-6384.8040	310.3044	-7923.9230	-6384.0458	310.3044	288.2291	288.2291	25630.6257	288.2291	288.2291	0.981042377693495
3095500	3.8132	0.0000	0.0000	0.0000	-8729.9589	813.4641	0.0000	0.0000	1526.4378	-6386.2439	307.7478	-7912.6817	-6384.9727	307.7481	-237.5169	-238.1915	25630.6257	-322.7623	-322.7512	0.981042377693495
3096000	3.7860	0.0000	0.0000	0.0000	-8724.2878	814.9216	0.0000	0.0000	1523.3725	-6382.2077	307.4994	-7905.5801	-6381.4453	307.4994	-239.8801	-239.8801	25630.6257	-239.8801	-239.8801	0.979876205476326
3098500	4.2588	0.0000	0.0000	0.0000	-8671.4294	795.2037	0.0000	0.0000	1545.8370	-6326.1299	312.0339	-7871.9669	-6325.4372	311.8671	-343.6840	-354.3695	25630.6257	-357.9888	-358.0767	0.979876205476326
3099000	1.5407	0.0000	0.0000	0.0000	-8653.8004	813.2174	0.0000	0.0000	1530.0775	-6308.9648	311.8550	-7839.0423	-6308.2372	311.8550	-422.5341	-422.5341	25630.6257	-422.5341	-422.5341	0.9650982119909777
3101500	1.3730	0.0000	0.0000	0.0000	-8744.8620	869.9894	0.0000	0.0000	1559.9432	-6313.5564	317.9421	-7873.4996	-6313.1833	310.8621	15.5809	-2.3993	25630.6257	-562.7122	-562.3528	0.9650982119909777
3102000	1.3730	0.0000	0.0000	0.0000	-8744.7729	861.8338	0.0000	0.0000	1562.2202	-6319.3459	317.2498	-7881.5661	-6318.5473	317.2498	83.2805	83.2805	25630.6257	83.2805	83.2805	0.9713177971492127
3104500	5.4161	0.0000	0.0000	0.0000	-8683.2958	804.2991	0.0000	0.0000	1538.8638	-6334.7168	312.5066	-7873.5805	-6333.8108	310.8334	-330.6648	-340.7058	25630.6257	-290.4950	-290.6684	0.9713177971492127
3105000	4.1451	0.0000	0.0000	0.0000	-8680.7089	794.3400	0.0000	0.0000	1538.1056	-6344.1181	311.5982	-7882.2238	-6343.3298	311.5982	-296.5373	-296.5373	25630.6257	-296.5373	-296.5373	0.9754641872547029
3107500	2.2793	0.0000	0.0000	0.0000	-8539.5416	755.7972	0.0000	0.0000	1515.5792	-6265.8858	307.0347	-7781.4651	-6266.5052	312.3462	-544.7310	-538.6101	25630.6257	-291.4587	-291.6536	0.9754641872547029
3108000	1.5109	0.0000	0.0000	0.0000	-8546.7883	758.8900	0.0000	0.0000	1519.3417	-6267.0457	307.7969	-7786.3874	-6266.2832	307.7969	-563.3252	-563.3252	25630.6257	-563.3252	-563.3252	0.974557164419127
3110500	2.3295	0.0000	0.0000	0.0000	-8578.4964	772.8529	0.0000	0.0000	1519.2549	-6284.0590	307.7793	-7803.3139	-6282.9640	314.5669	-313.0241	-325.0782	25630.6257	-327.1210	-326.8630	0.974557164419127
3111000	2.2958	0.0000	0.0000	0.0000	-8578.7953	768.7627	0.0000	0.0000	1525.0230	-6282.7139	308.2034	-7807.7368	-6281.9467	308.2034	-301.6085	-301.6085	25630.6257	-301.6085	-301.6085	0.9787035545246169
3113500	1.5780	0.0000	0.0000	0.0000	-8651.9069	785.6690	0.0000	0.0000	1498.2855	-6366.3744	302.7998	-7864.6599	-6366.1157	311.8110	-425.3533	-415.2737	25630.6257	-314.1690	-314.4559	0.9787035545246169
3114000	1.0463	0.0000	0.0000	0.0000	-8647.2962	787.6007	0.0000	0.0000	1494.9322	-6363.7169	302.8519	-7858.6491	-6362.9726	302.8519	-523.7742	-523.7742	25630.6257	-523.7742	-523.7742	0.9754641872547029
3116500	3.6398	0.0000	0.0000	0.0000	-8577.9295	744.9330	0.0000	0.0000	1482.8927	-6346.4641	300.4129	-7829.3568	-6345.3695	308.5502	-792.9433	-774.2831	25630.6257	-437.3294	-437.2315	0.9754641872547029
3117000	3.3446	0.0000	0.0000	0.0000	-8577.8813	745.3893	0.0000	0.0000	1480.6328	-6348.5147	299.9550	-7829.1475	-6347.7967	299.9550	-800.4556	-800.4556	25630.6257	-800.4556	-800.4556	0.9754641872547029
3119500	2.7393	0.0000	0.0000	0.0000	-8574.0422	761.8275	0.0000	0.0000	1540.1857	-6269.2898	312.0196	-7809.4755	-6268.7046	312.4653	-699.1175	-707.8662	25630.6257	-478.5605	-478.5652	0.9754641872547029
3120000	1.3522	0.0000	0.0000	0.0000	-8561.6112	759.7669	0.0000	0.0000	1533.0781	-6267.4140	310.9553	-7800.4922	-6266.6600	310.9553	-665.7264	-665.7264	25630.6257	-665.7264	-665.7264	0.9742980150375338
3122500	2.9930	0.0000	0.0000	0.0000	-8602.0924	788.4616	0.0000	0.0000	1598.5131	-6212.1248	324.2275	-7810.6379	-6211.7732	317.4386	-395.7364	-379.3275	25630.6257	-328.2201	-328.2606	0.9742980150375338
3123000	2.9930	0.0000	0.0000	0.0000	-8602.0257	785.4768	0.0000	0.0000	1603.7973	-6209.7586	324.5145	-7813.5558	-6208.9720	324.5145	-285.9658	-285.9658	25630.6257	-285.9658	-285.9658	0.9784444051430239
3125500	5.0454	0.0000	0.0000	0.0000	-8594.7002	761.1889	0.0000	0.0000	1546.1052	-6282.3607	312.8410	-7828.4659	-6281.2856	312.4657	-637.9033	-621.4904	25630.6257	-216.4890	-216.1767	0.9784444051430239
3126000	4.8979	0.0000	0.0000	0.0000	-8594.2937	755.5826	0.0000	0.0000	1544.2709	-6289.5422	311.7178	-7833.8131	-6288.7873	311.7178	-595.1075	-595.1075	25630.6257	-595.1075	-595.1075	0.982590795248514
3128500	3.1911	0.0000	0.0000	0.0000	-8630.4197	741.9420	0.0000	0.0000	1537.3476	-6347.9390	310.3203	-7885.2865	-6345.6694	311.6770	-746.8349	-763.7296	25630.6257	-229.2781	-228.9502	0.982590795248514
3129000	3.1699	0.0000	0.0000	0.0000	-8630.3048	739.3465	0.0000	0.0000	1538.9058	-6348.8826	310.6348	-7887.7884	-6348.1562	310.6348	-786.3523	-786.3523	25630.6257	-786.3523	-786.3523	0.982590795248514
3131500	5.3707	0.0000	0.0000	0.0000	-8654.5768	831.9271	0.0000	0.0000	1547.7584	-6269.5207	312.4218	-7817.2790	-6269.1150	315.5231	365.9256	380.3391	25630.6257	-266.4540	-266.4439	0.982590795248514
3132000	4.5326	0.0000	0.0000	0.0000	-8635.0919	831.2644	0.0000	0.0000	1535.1907	-6264.1042	311.7607	-7799.2949	-6263.3181	311.7607	107.5545	107.5545	25630.6257	107.5545	107.5545	0.9731318428203647
3134500	1.7245	0.0000	0.0000	0.0000	-8655.0348	804.9626	0.0000	0.0000	1523.2335	-6325.1142	309.3325	-7848.3477	-6324.4893	311.9589	-383.8760	-375.8691	25630.6257	-240.0453	-239.9889	0.9731318428203647
3135000	1.6710	0.0000	0.0000	0.0000	-8635.5966	794.9926	0.0000	0.0000	1526.8509	-6312.0821	309.3182	-7838.9330	-6311.3291	309.3182	-267.6761	-267.6761	25630.6257	-267.6761	-267.6761	0.9790922785970068
3137500	3.0067	0.0000	0.0000	0.0000	-8661.3003	782.8066	0.0000	0.0000	1496.1471	-6379.3399	303.0980	-7875.4869	-6378.7443	308.0279	-321.8117	-315.8642	25630.6257	-291.3021	-291.7357	0.9790922785970068
3138000	2.9747	0.0000	0.0000	0.0000	-8661.1570	785.3308	0.0000	0.0000	1493.0255	-6379.8260	302.8314	-7872.8515	-6379.0769	302.8314	-353.0871	-353.0871	25630.6257	-353.0871	-353.0871	0.9770190835442617
3140500	4.7492	0.0000	0.0000	0.0000	-8567.3514	736.7915	0.0000	0.0000	1518.5563	-6307.2544	308.0098	-7825.8108	-6306.4488	310.7285	-1037.6375	-1040.9500	25630.6257	-368.6111	-368.6078	0.9770190835442617
3141000	2.5078	0.0000	0.0000	0.0000	-8560.3251	738.1358	0.0000	0.0000	1516.6641	-6303.0175	307.9984	-7819.6816	-6302.2955	307.9984	-941.0221	-941.0221	25630.6257	-941.0221	-941.0221	0.9758464325925528
3143500	4.6233	0.0000	0.0000	0.0000	-8583.8648	770.3723	0.0000	0.0000	1531.1289	-6277.7403	310.9359	-7808.8692	-6277.6046	309.8489	-431.4457	-444.2024	25630.6257	-349.9826	-350.2431	0.9758464325925528
3144000	4.4341	0.0000	0.0000	0.0000	-8567.4191	760.2004	0.0000	0.0000	1536.7724	-6266.0121	311.7046	-7802.7845	-6265.2823	311.7046	-385.5220	-385.5220	25630.6257	-385.5220	-385.5220	0.9797336733164497
3146500	6.2521	0.0000	0.0000	0.0000	-8518.4058	778.9736	0.0000	0.0000	1590.8286	-6142.3516	322.6688	-7733.1802	-6140.4663	315.2883	111.3656	112.0019	25630.6257	-168.9045	-169.0193	0.9797336733164497
3147000	3.6185	0.0000	0.0000	0.0000	-8525.8380	786.7215	0.0000	0.0000	1589.5745	-6145.9235	322.4145	-7735.4980	-6145.1791	322.4145	101.8748	101.8748	25630.6257	101.8748	101.8748	0.9788266504808737
3149500	5.5448	0.0000	0.0000	0.0000	-8545.0799	778.8663	0.0000	0.0000	1532.6281	-6228.0407	310.8640	-7760.6688	-6227.2502	315.1746	-184.2777	-185.1335	25630.6257	-310.3184	-310.3509	0.9788266504808737
3150000	4.0335	0.0000	0.0000	0.0000	-8536.6130	788.5893	0.0000	0.0000	1519.2087	-6224.7815	309.6398	-7743.9902	-6224.0495	309.6398	-322.5621	-322.5621	25630.6257	-322.5621	-322.5621	0.9714408931054694
3152500	4.6570	0.0000	0.0000	0.0000	-8598.2652	822.9618	0.0000	0.0000	1544.8332	-6225.8132	314.8625	-7770.6464	-6224.8862	313.3096	163.0218	155.6607	25630.6257	-544.7730	-544.8724	0.9714408931054694
3153000	1.8695	0.0000	0.0000	0.0000	-8598.7440	820.9533	0.0000	0.0000	1544.0291	-6231.8921	314.3167	-7775.9212	-6231.1499	314.3167	159.6103	159.6103	25630.6257	159.6103	159.6103	0.9735140881582145
3155500	2.4483	0.0000	0.0000	0.0000	-8557.4605	763.0408	0.0000	0.0000	1564.7578	-6227.2137	318.5364	-7791.9714	-6226.7852	313.2609	-642.6640	-639.2039	25630.6257	-373.1898	-373.0519	0.9735140881582145
3156000	2.4127	0.0000	0.0000	0.0000	-8569.1094	761.4188	0.0000	0.0000	1565.4964	-6239.7816	317.9151	-7805.2780	-6239.0427	317.9151	-598.7906	-598.7906	25630.6257	-598.7906	-598.7906	0.9767534554281286
3158500	3.7207	0.0000	0.0000	0.0000	-8591.6409	783.5623	0.0000	0.0000	1542.9069	-6261.4510	313.3277	-7804.3579	-6261.3735	312.6260	-367.6959	-373.1228	25630.6257	-319.1942	-319.1530	0.9767534554281286
3159000	3.5332	0.0000	0.0000	0.0000	-8602.3291	785.9141	0.0000	0.0000	1549.5242	-6263.3576	314.2910	-7812.8818	-6262.5991	314.2910	-357.0782	-357.0782	25630.6257	-357.0782	-357.0782	0.9779196276452978
3161500	6.4683	0.0000	0.0000	0.0000	-8658.7878	824.0580	0.0000	0.0000	1498.4666	-6329.7949	303.9350	-7828.2615	-6328.5326	311.9636	-30.1769	-24.5451	25630.6257	-357.7945	-357.6179	0.9779196276452978
3162000	6.4683	0.0000	0.0000	0.0000	-8658.7287	819.6458	0.0000	0.0000	1500.6664	-6331.9482	303.6468	-7832.6146	-6331.2108	303.6468	35.9881	35.9881	25630.6257	35.9881	35.9881	0.9820660177507877
3164500	4.2283	0.0000	0.0000	0.0000	-8580.8142	775.9048	0.0000	0.0000	1585.7411	-6214.9400	320.8610	-7800.6811	-6214.7222	311.6279	-92.5614	-106.0853	25630.6257	-278.6016	-278.5550	0.9820660177507877
3165000	3.9753	0.0000	0.0000	0.0000	-8582.9303	769.9303	0.0000	0.0000	1591.5859	-6217.4388	321.6556	-7809.0247	-6216.6969	321.6556	-171.9168	-171.9168	25630.6257	-171.9168	-171.9168	0.9841392128035329
3167500	6.4450	0.0000	0.0000	0.0000	-8531.5216	742.1177	0.0000	0.0000	1535.6018	-6247.3572	310.3413	-7782.9589	-6246.5364	315.6203	-576.2707	-566.6323	25630.6257	-231.8883	-232.0636	0.9841392128035329
3168000	5.2294	0.0000	0.0000	0.0000	-8535.1313	734.2583	0.0000	0.0000	1541.5577	-6254.0859	310.4230	-7795.6437	-6253.3246	310.4230	-438.3951	-438.3951	25630.6257	-438.3951	-438.3951	0.9903587979617681
3170500	5.2449	0.0000	0.0000	0.0000	-8608.2818	748.8266	0.0000	0.0000	1524.5483	-6329.6620	306.9978	-7854.2103	-6329.5907	314.3570	-257.0720	-242.4885	25630.6257	-16.2561	-16.1129	0.9903587979617681
3171000	3.1088	0.0000	0.0000	0.0000	-8607.7757	755.3120	0.0000	0.0000	1513.0955	-6336.2594	305.7929	-7849.3549	-6335.5534	305.7929	-344.2735	-344.2735	25630.6257	-344.2735	-344.2735	0.9841392128035329
3173500	4.1857	0.0000	0.0000	0.0000	-8683.8420	777.0236	0.0000	0.0000	1556.6126	-6346.0200	314.5876	-7902.6326	-6345.6235	308.5757	-343.6372	-351.9946	25630.6257	-272.8672	-272.8812	0.9841392128035329
3174000	2.7770	0.0000	0.0000	0.0000	-8694.6439	783.1968	0.0000	0.0000	1553.9558	-6354.7144	314.4295	-7908.6702	-6353.9861	314.4295	-410.2961	-410.2961	25630.6257	-410.2961	-410.2961	0.9811654736497518
3176500	5.3150	0.0000	0.0000	0.0000	-8662.0058	822.7815	0.0000	0.0000	1596.4832	-6237.4261	323.0345	-7833.9093	-6236.4366	311.3809	397.2543	381.5778	25630.6257	-92.4612	-92.6759	0.9811654736497518
3177000	3.6433	0.0000	0.0000	0.0000	-8622.4193	827.8561	0.0000	0.0000	1585.3174	-6205.6025	323.1138	-7790.9199	-6204.8510	323.1138	334.9750	334.9750	25630.6257	334.9750	334.9750	0.9732549387766214
3179500	3.0692	0.0000	0.0000	0.0000	-8475.9395	724.5183	0.0000	0.0000	1564.4109	-6183.9411	318.8527	-7748.3520	-6184.5127	314.9416	-880.4264	-885.6911	25630.6257	-285.2023	-285.4021	0.9732549387766214
3180000	3.0523	0.0000	0.0000	0.0000	-8464.4710	725.7996	0.0000	0.0000	1559.6084	-6176.0107	318.2606	-7735.6191	-6175.2840	318.2606	-858.9895	-858.9895	25630.6257	-858.9895	-858.9895	0.9720887665594523
3182500	2.0070	0.0000	0.0000	0.0000	-8518.8667	742.8969	0.0000	0.0000	1520.0226	-6253.9401	310.1825	-7773.9627	-6253.0577	310.7916	-539.2386	-544.5380	25630.6257	-508.4955	-508.9693	0.9720887665594523
3183000	1.9634	0.0000	0.0000	0.0000	-8525.6558	734.0705	0.0000	0.0000	1525.7134	-6263.9085	309.8361	-7789.6219	-6263.1661	309.8361	-467.4162	-467.4162	25630.6257	-467.4162	-467.4162	0.9794745239348565
3185500	5.4309	0.0000	0.0000	0.0000	-8517.5098	684.7396	0.0000	0.0000	1564.4735	-6262.8657	317.7074	-7827.3393	-6262.3282	307.2917	-1377.3010	-1391.3363	25630.6257	-351.6959	-351.6114	0.9794745239348565
3186000	4.2842	0.0000	0.0000	0.0000	-8517.6021	691.3857	0.0000	0.0000	1558.3039	-6263.6282	317.2226	-7821.9321	-6262.9262	317.2226	-1372.7322	-1372.7322	25630.6257	-1372.7322	-1372.7322	0.9753281338293665
3188500	4.6256	0.0000	0.0000	0.0000	-8545.8254	741.9521	0.0000	0.0000	1496.2448	-6303.0029	304.5893	-7799.2477	-6301.5865	308.4866	-731.7842	-724.1033	25630.6257	-432.4315	-432.5534	0.9753281338293665
3189000	3.7107	0.0000	0.0000	0.0000	-8537.0634	738.7623	0.0000	0.0000	1496.6233	-6297.9670	304.2970	-7794.5903	-6297.2523	304.2970	-619.7839	-619.7839	25630.6257	-619.7839	-619.7839	0.9783083517176875
3191500	5.5921	0.0000	0.0000	0.0000	-8647.6700	780.3951	0.0000	0.0000	1463.9642	-6397.7185	297.6567	-7861.6827	-6397.1085	301.8916	-662.3894	-666.6996	25630.6257	-358.6014	-358.4595	0.9783083517176875
3192000	5.5921	0.0000	0.0000	0.0000	-8656.0242	769.7901	0.0000	0.0000	1472.9813	-6407.6607	297.6859	-7880.6420	-6406.9568	297.6859	-565.4888	-565.4888	25630.6257	-565.4888	-565.4888	0.9877673041458367
3194500	6.7173	0.0000	0.0000	0.0000	-8584.7580	750.0859	0.0000	0.0000	1540.4470	-6287.5079	311.3206	-7827.9548	-6286.6136	303.9824	-187.2692	-167.2627	25630.6257	-279.8685	-279.7577	0.9877673041458367
3195000	6.5916	0.0000	0.0000	0.0000	-8584.8420	752.3803	0.0000	0.0000	1540.2254	-6285.6447	311.6513	-7825.8701	-6284.9103	311.6513	-207.0901	-207.0901	25630.6257	-207.0901	-207.0901	0.9856941090930916
3197500	6.9867	0.0000	0.0000	0.0000	-8609.2072	806.6990	0.0000	0.0000	1560.1952	-6235.3263	315.6920	-7795.5215	-6234.1217	312.6192	456.9481	451.1504	25630.6257	-137.5495	-137.1189	0.9856941090930916
3198000	5.5829	0.0000	0.0000	0.0000	-8626.2582	815.3837	0.0000	0.0000	1557.8529	-6247.4387	315.5987	-7805.2916	-6246.6464	315.5987	414.6810	414.6810	25630.6257	414.6810	414.6810	0.9818068683691947
3200500	4.5689	0.0000	0.0000	0.0000	-8552.8204	795.2078	0.0000	0.0000	1572.3974	-6180.6463	318.5452	-7753.0437	-6179.1754	317.3975	228.0911	241.4721	25630.6257	-146.5948	-146.9340	0.9818068683691947
